jma_station_code,wmo_station_id,station_name_jp,station_name_en,province,climate_classification_koppen,year,day_of_year,date,latitude_deg,longitude_deg,city,subprovince
940,47940,名護,NAGO,沖縄県,,1995,34,1995-02-03,26.594166666666663,127.96638888888889,名護市,
940,47940,名護,NAGO,沖縄県,,1996,24,1996-01-24,26.594166666666663,127.96638888888889,名護市,
940,47940,名護,NAGO,沖縄県,,1997,29,1997-01-29,26.594166666666663,127.96638888888889,名護市,
940,47940,名護,NAGO,沖縄県,,1998,43,1998-02-12,26.594166666666663,127.96638888888889,名護市,
940,47940,名護,NAGO,沖縄県,,1999,32,1999-02-01,26.594166666666663,127.96638888888889,名護市,
940,47940,名護,NAGO,沖縄県,,2000,26,2000-01-26,26.594166666666663,127.96638888888889,名護市,
940,47940,名護,NAGO,沖縄県,,2001,33,2001-02-02,26.594166666666663,127.96638888888889,名護市,
940,47940,名護,NAGO,沖縄県,,2002,31,2002-01-31,26.594166666666663,127.96638888888889,名護市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1953,102,1953-04-12,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1954,94,1954-04-04,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1955,93,1955-04-03,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1956,100,1956-04-09,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1957,103,1957-04-13,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1958,97,1958-04-07,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1959,89,1959-03-30,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1960,95,1960-04-04,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1961,96,1961-04-06,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1962,102,1962-04-12,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1963,96,1963-04-06,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1964,98,1964-04-07,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1965,106,1965-04-16,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1966,93,1966-04-03,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1967,95,1967-04-05,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1968,96,1968-04-05,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1969,97,1969-04-07,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1970,102,1970-04-12,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1971,95,1971-04-05,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1972,93,1972-04-02,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1973,98,1973-04-08,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1974,98,1974-04-08,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1975,97,1975-04-07,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1976,92,1976-04-01,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1977,92,1977-04-02,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1978,101,1978-04-11,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1979,97,1979-04-07,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1980,97,1980-04-06,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1981,95,1981-04-05,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1982,90,1982-03-31,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1983,96,1983-04-06,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1984,106,1984-04-15,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1985,96,1985-04-06,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1986,96,1986-04-06,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1987,96,1987-04-06,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1988,101,1988-04-10,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1989,89,1989-03-30,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1990,86,1990-03-27,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1991,95,1991-04-05,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1992,91,1992-03-31,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1993,94,1993-04-04,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1994,95,1994-04-05,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1995,96,1995-04-06,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1996,97,1996-04-06,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1997,89,1997-03-30,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1998,89,1998-03-30,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,1999,91,1999-04-01,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,2000,99,2000-04-08,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,2001,93,2001-04-03,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,2002,87,2002-03-28,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,2003,90,2003-03-31,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,2004,94,2004-04-03,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,2005,98,2005-04-08,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,2006,96,2006-04-06,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,2007,92,2007-04-02,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,2008,89,2008-03-29,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,2009,93,2009-04-03,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,2010,92,2010-04-02,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,2011,96,2011-04-06,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,2012,97,2012-04-06,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,2013,87,2013-03-28,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,2014,90,2014-03-31,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,2015,89,2015-03-30,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,2016,91,2016-03-31,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,2017,96,2017-04-06,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,2018,86,2018-03-27,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,2019,94,2019-04-04,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,2020,92,2020-04-01,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,2021,87,2021-03-28,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,2022,89,2022-03-30,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,2023,86,2023-03-27,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,2024,98,2024-04-07,35.16777777777777,136.96555555555554,名古屋市,
636,47636,名古屋,NAGOYA,愛知県,Cfa,2025,94,2025-04-04,35.16777777777777,136.96555555555554,名古屋市,
936,47936,那覇,NAHA,沖縄県,Cfa,1976,28,1976-01-28,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,1978,28,1978-01-28,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,1979,25,1979-01-25,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,1980,50,1980-02-19,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,1981,34,1981-02-03,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,1982,24,1982-01-24,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,1983,35,1983-02-04,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,1984,35,1984-02-04,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,1985,35,1985-02-04,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,1986,26,1986-01-26,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,1987,41,1987-02-10,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,1988,42,1988-02-11,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,1989,28,1989-01-28,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,1990,31,1990-01-31,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,1991,41,1991-02-10,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,1992,41,1992-02-10,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,1993,38,1993-02-07,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,1994,35,1994-02-04,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,1995,49,1995-02-18,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,1996,33,1996-02-02,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,1997,32,1997-02-01,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,1998,28,1998-01-28,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,1999,46,1999-02-15,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,2000,34,2000-02-03,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,2001,36,2001-02-05,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,2002,36,2002-02-05,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,2003,38,2003-02-07,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,2004,41,2004-02-10,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,2005,45,2005-02-14,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,2006,24,2006-01-24,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,2007,47,2007-02-16,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,2008,25,2008-01-25,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,2009,23,2009-01-23,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,2010,32,2010-02-01,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,2011,33,2011-02-02,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,2012,37,2012-02-06,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,2013,23,2013-01-23,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,2014,27,2014-01-27,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,2015,29,2015-01-29,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,2016,43,2016-02-12,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,2017,39,2017-02-08,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,2018,30,2018-01-30,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,2019,43,2019-02-12,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,2020,34,2020-02-03,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,2021,32,2021-02-01,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,2022,32,2022-02-01,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,2023,30,2023-01-30,26.20722222222222,127.68722222222225,那覇市,
936,47936,那覇,NAHA,沖縄県,Cfa,2024,36,2024-02-05,26.20722222222222,127.68722222222225,那覇市,
780,47780,奈良,NARA,奈良県,,1954,94,1954-04-04,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1955,96,1955-04-06,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1956,98,1956-04-07,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1957,103,1957-04-13,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1958,98,1958-04-08,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1959,88,1959-03-29,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1960,95,1960-04-04,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1961,97,1961-04-07,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1962,99,1962-04-09,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1963,97,1963-04-07,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1964,98,1964-04-07,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1965,107,1965-04-17,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1966,98,1966-04-08,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1967,98,1967-04-08,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1968,99,1968-04-08,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1969,102,1969-04-12,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1970,107,1970-04-17,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1971,97,1971-04-07,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1972,97,1972-04-06,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1973,95,1973-04-05,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1974,98,1974-04-08,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1975,99,1975-04-09,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1976,96,1976-04-05,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1977,94,1977-04-04,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1978,101,1978-04-11,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1979,96,1979-04-06,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1980,99,1980-04-08,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1981,96,1981-04-06,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1982,91,1982-04-01,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1983,97,1983-04-07,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1984,107,1984-04-16,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1985,98,1985-04-08,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1986,100,1986-04-10,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1987,96,1987-04-06,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1988,105,1988-04-14,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1989,92,1989-04-02,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1990,87,1990-03-28,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1991,95,1991-04-05,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1992,92,1992-04-01,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1993,97,1993-04-07,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1994,96,1994-04-06,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1995,98,1995-04-08,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1996,99,1996-04-08,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1997,93,1997-04-03,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1998,90,1998-03-31,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,1999,92,1999-04-02,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,2000,101,2000-04-10,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,2001,94,2001-04-04,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,2002,85,2002-03-26,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,2003,94,2003-04-04,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,2004,90,2004-03-30,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,2005,97,2005-04-07,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,2006,95,2006-04-05,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,2007,94,2007-04-04,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,2008,94,2008-04-03,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,2009,96,2009-04-06,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,2010,92,2010-04-02,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,2011,98,2011-04-08,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,2012,100,2012-04-09,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,2013,88,2013-03-29,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,2014,91,2014-04-01,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,2015,90,2015-03-31,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,2016,93,2016-04-02,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,2017,98,2017-04-08,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,2018,88,2018-03-29,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,2019,95,2019-04-05,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,2020,94,2020-04-03,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,2021,89,2021-03-30,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,2022,90,2022-03-31,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,2023,86,2023-03-27,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,2024,99,2024-04-08,34.693888888888885,135.82777777777778,奈良市,
780,47780,奈良,NARA,奈良県,,2025,94,2025-04-04,34.693888888888885,135.82777777777778,奈良市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,1953,33,1953-02-02,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,1956,24,1956-01-24,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,1957,31,1957-01-31,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,1959,43,1959-02-12,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,1960,36,1960-02-05,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,1974,23,1974-01-23,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,1975,34,1975-02-03,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,1976,30,1976-01-30,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,1977,21,1977-01-21,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,1978,39,1978-02-08,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,1979,31,1979-01-31,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,1980,32,1980-02-01,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,1981,31,1981-01-31,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,1982,30,1982-01-30,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,1983,31,1983-01-31,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,1984,33,1984-02-02,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,1985,34,1985-02-03,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,1986,29,1986-01-29,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,1987,36,1987-02-05,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,1988,18,1988-01-18,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,1989,13,1989-01-13,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,1990,28,1990-01-28,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,1991,35,1991-02-04,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,1992,28,1992-01-28,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,1993,29,1993-01-29,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,1994,29,1994-01-29,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,1995,42,1995-02-11,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,1996,22,1996-01-22,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,1997,27,1997-01-27,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,1998,27,1998-01-27,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,1999,35,1999-02-04,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,2000,31,2000-01-31,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,2001,36,2001-02-05,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,2002,29,2002-01-29,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,2003,26,2003-01-26,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,2004,32,2004-02-01,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,2005,39,2005-02-08,28.379722222222224,129.49555555555554,奄美市,
909,47909,名瀬,NAZE,鹿児島県,Cfa,2006,24,2006-01-24,28.379722222222224,129.49555555555554,奄美市,
