year,date,day_of_year,month,day,event,station_name_jp,station_name_en,jma_station_code,wmo_station_id,country_area,latitude_deg,longitude_deg,display_name,osm_type,osm_id,country,country_code,neighbourhood,quarter,city,subprovince,province,postcode,climate_classification_koppen
1992,1992-04-21,112,4,21,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1993,1993-04-23,113,4,23,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1994,1994-04-21,111,4,21,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1995,1995-04-24,114,4,24,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1996,1996-04-28,119,4,28,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1997,1997-04-23,113,4,23,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1998,1998-04-12,102,4,12,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1999,1999-04-20,110,4,20,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2000,2000-04-22,113,4,22,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2001,2001-04-15,105,4,15,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2002,2002-04-11,101,4,11,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2003,2003-04-16,106,4,16,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2004,2004-04-13,104,4,13,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2005,2005-04-23,113,4,23,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2006,2006-04-24,114,4,24,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2007,2007-04-20,110,4,20,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2008,2008-04-12,103,4,12,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2009,2009-04-13,103,4,13,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2010,2010-04-25,115,4,25,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2011,2011-04-20,110,4,20,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2012,2012-04-24,115,4,24,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2013,2013-04-23,113,4,23,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2014,2014-04-13,103,4,13,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2015,2015-04-09,99,4,9,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2016,2016-04-11,102,4,11,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2017,2017-04-17,107,4,17,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2018,2018-04-17,107,4,17,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2019,2019-04-18,108,4,18,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2020,2020-04-14,105,4,14,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2021,2021-04-09,99,4,9,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2022,2022-04-14,104,4,14,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2023,2023-04-03,93,4,3,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2024,2024-04-12,103,4,12,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2025,2025-04-16,106,4,16,flowering,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1953,1953-05-03,123,5,3,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1954,1954-04-26,116,4,26,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1955,1955-04-27,117,4,27,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1956,1956-04-28,119,4,28,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1957,1957-05-02,122,5,2,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1958,1958-04-29,119,4,29,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1959,1959-04-21,111,4,21,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1960,1960-04-29,120,4,29,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1961,1961-04-25,115,4,25,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1962,1962-04-25,115,4,25,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1963,1963-04-21,111,4,21,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1964,1964-04-23,114,4,23,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1965,1965-05-08,128,5,8,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1966,1966-04-25,115,4,25,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1967,1967-04-28,118,4,28,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1968,1968-04-23,114,4,23,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1969,1969-04-29,119,4,29,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1970,1970-05-01,121,5,1,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1971,1971-04-28,118,4,28,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1972,1972-04-25,116,4,25,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1973,1973-04-23,113,4,23,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1974,1974-05-02,122,5,2,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1975,1975-04-28,118,4,28,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1976,1976-05-01,122,5,1,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1977,1977-05-01,121,5,1,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1978,1978-05-02,122,5,2,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1979,1979-04-28,118,4,28,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1980,1980-05-04,125,5,4,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1981,1981-04-28,118,4,28,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1982,1982-04-26,116,4,26,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1983,1983-04-22,112,4,22,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1984,1984-05-09,130,5,9,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1985,1985-04-29,119,4,29,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1986,1986-05-01,121,5,1,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1987,1987-04-30,120,4,30,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1988,1988-04-30,121,4,30,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1989,1989-04-18,108,4,18,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1990,1990-04-21,111,4,21,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1991,1991-04-24,114,4,24,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1992,1992-04-26,117,4,26,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1993,1993-04-27,117,4,27,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1994,1994-04-25,115,4,25,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1995,1995-04-28,118,4,28,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1996,1996-05-01,122,5,1,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1997,1997-04-28,118,4,28,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1998,1998-04-16,106,4,16,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1999,1999-04-23,113,4,23,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2000,2000-04-29,120,4,29,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2001,2001-04-18,108,4,18,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2002,2002-04-16,106,4,16,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2003,2003-04-21,111,4,21,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2004,2004-04-17,108,4,17,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2005,2005-04-27,117,4,27,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2006,2006-04-30,120,4,30,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2007,2007-04-29,119,4,29,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2008,2008-04-17,108,4,17,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2009,2009-04-18,108,4,18,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2010,2010-05-02,122,5,2,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2011,2011-04-29,119,4,29,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2012,2012-04-28,119,4,28,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2013,2013-05-02,122,5,2,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2014,2014-04-21,111,4,21,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2015,2015-04-16,106,4,16,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2016,2016-04-18,109,4,18,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2017,2017-04-24,114,4,24,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2018,2018-04-20,110,4,20,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2019,2019-04-22,112,4,22,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2020,2020-04-20,111,4,20,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2021,2021-04-13,103,4,13,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2022,2022-04-18,108,4,18,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2023,2023-04-06,96,4,6,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2024,2024-04-14,105,4,14,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
2025,2025-04-19,109,4,19,full_bloom,盛岡,MORIOKA,584,47584,JAPAN,39.69833333333333,141.16611111111112,"山王町, 盛岡市, 岩手県, 020-0815, 日本",way,140468805,日本,jp,山王町,,盛岡市,,岩手県,020-0815,Dfa
1953,1953-05-10,130,5,10,flowering,室蘭,MURORAN,423,47423,JAPAN,42.31166666666666,140.9752777777778,"栄町二丁目, 室蘭市, 胆振総合振興局, 北海道, 051-0014, 日本",way,307449822,日本,jp,栄町二丁目,,室蘭市,胆振総合振興局,北海道,051-0014,Dfb
